REPORT_DATE,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
2016-04-15 18:33:32,EVENING,THEFT/OTHER,OTHERS,3400 - 3499 BLOCK OF P STREET NW,2,206,2,2E,Cluster 4,000202 2,000202,Precinct 6,16058395,394062,137877,4/15/2016 2:00:53 PM,4/15/2016 3:45:54 PM
2016-04-15 21:46:01,EVENING,THEFT F/AUTO,OTHERS,3400 - 3599 BLOCK OF WATER STREET NW,2,206,2,2E,Cluster 4,000202 4,000202,Precinct 6,16058463,393985,137370,4/15/2016 5:27:30 PM,4/15/2016 6:50:51 PM
2016-04-15 23:22:36,MIDNIGHT,ROBBERY,GUN,3021  - 3099 BLOCK OF MILITARY ROAD NW,2,201,4,3G,Cluster 10,001402 2,001402,Precinct 52,16058659,394665,143680,4/15/2016 10:04:45 PM,4/15/2016 10:07:49 PM
2016-04-16 05:28:02,MIDNIGHT,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2F,Cluster 7,005201 3,005201,Precinct 16,16058848,397115,137836,4/16/2016 1:00:30 AM,4/16/2016 4:08:48 AM
2016-04-16 10:21:02,DAY,BURGLARY,OTHERS,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16058919,396217.89,138008.23,4/16/2016 8:57:30 AM,4/16/2016 9:56:06 AM
2016-04-16 12:59:22,DAY,THEFT/OTHER,OTHERS,1048 - 1099 BLOCK OF WISCONSIN AVENUE NW,2,206,2,2E,Cluster 4,000202 4,000202,Precinct 6,16058976,394553,137415,4/16/2016 11:50:52 AM,4/16/2016 11:55:09 AM
2016-04-16 14:30:42,DAY,THEFT F/AUTO,OTHERS,1500 - 1549 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2B,Cluster 6,005201 2,005201,Precinct 17,16059031,396965,137769,4/16/2016 1:45:33 PM,4/16/2016 2:04:30 PM
2016-04-16 14:55:14,DAY,THEFT/OTHER,OTHERS,500 - 599 BLOCK OF 15TH STREET NW,2,207,2,2A,,006202 1,006202,Precinct 2,16058636,397081,136558,4/15/2016 10:00:41 AM,4/15/2016 5:00:43 PM
2016-04-16 16:37:03,EVENING,THEFT F/AUTO,OTHERS,2500 - 2899 BLOCK OF UPTON STREET NW,2,203,3,3F,Cluster 12,001302 1,001302,Precinct 34,16059115,395153,141606,4/10/2016 7:00:04 PM,4/16/2016 4:00:52 PM
2016-04-16 22:06:01,EVENING,THEFT/OTHER,OTHERS,2200 - 2299 BLOCK OF I STREET NW,2,207,2,2A,Cluster 5,010800 1,010800,Precinct 2,16059299,395708,136984,4/16/2016 8:40:26 PM,4/16/2016 9:00:47 PM
2016-04-17 04:17:43,MIDNIGHT,THEFT/OTHER,OTHERS,1218 - 1299 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,010700 2,010700,Precinct 17,16059353,396372,137666,4/16/2016 10:30:13 PM,4/16/2016 10:55:46 PM
2016-04-17 05:00:25,MIDNIGHT,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF RIGGS PLACE NW,2,208,2,2B,Cluster 6,004202 1,004202,Precinct 14,16059418,396310,138389,4/17/2016 12:31:09 AM,4/17/2016 12:35:30 AM
2016-04-17 05:28:40,MIDNIGHT,THEFT F/AUTO,OTHERS,1600 - 1627 BLOCK OF I STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16059502,396744,137054,4/16/2016 10:55:42 PM,4/17/2016 3:15:42 AM
2016-04-17 05:30:02,MIDNIGHT,BURGLARY,OTHERS,1400 - 1499 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2F,Cluster 7,005201 3,005201,Precinct 16,16059527,397115,137836,4/17/2016 4:33:54 AM,
2016-04-17 07:00:19,MIDNIGHT,THEFT/OTHER,OTHERS,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16056316,396217,138008,4/12/2016 10:25:10 AM,4/12/2016 11:25:23 AM
2016-04-17 10:54:49,DAY,THEFT F/AUTO,OTHERS,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,16059591,394964,140772,4/16/2016 7:00:47 PM,4/16/2016 9:00:40 PM
2016-04-17 17:48:19,EVENING,THEFT/OTHER,OTHERS,1224 - 1299 BLOCK OF WISCONSIN AVENUE NW,2,206,2,2E,Cluster 4,000202 3,000202,Precinct 6,16059768,394548,137621,4/17/2016 4:51:45 PM,4/17/2016 4:53:08 PM
2016-04-17 17:50:31,EVENING,THEFT/OTHER,OTHERS,2301 - 2499 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,16059764,393731,139295,4/17/2016 2:00:55 PM,4/17/2016 3:00:12 PM
2016-04-17 20:58:37,EVENING,MOTOR VEHICLE THEFT,OTHERS,2015 - 2099 BLOCK OF P STREET NW,2,208,2,2B,Cluster 6,005500 5,005500,Precinct 14,16059811,395993,137976,4/17/2016 3:00:11 PM,4/17/2016 4:15:00 PM
2016-04-18 00:20:16,MIDNIGHT,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF 20TH STREET NW,2,208,2,2B,Cluster 6,005500 5,005500,Precinct 14,16059933,396106,137917,4/17/2016 10:41:59 PM,4/17/2016 10:45:33 PM
2016-04-18 10:52:31,DAY,BURGLARY,OTHERS,1400 - 1433 BLOCK OF K STREET NW,2,207,2,2F,Cluster 8,010100 1,010100,Precinct 129,16060117,397155.47,137185.86,4/15/2016 7:30:14 PM,4/18/2016 6:50:18 AM
2016-04-18 11:01:08,DAY,ROBBERY,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16060096,395317,139759,4/18/2016 2:45:51 AM,4/18/2016 3:05:00 AM
2016-04-18 11:14:16,DAY,THEFT F/AUTO,OTHERS,3200 - 3299 BLOCK OF VOLTA PLACE NW,2,206,2,2E,Cluster 4,000202 2,000202,Precinct 6,16060104,394331,137994,4/17/2016 11:00:00 PM,4/18/2016 8:45:33 AM
2016-04-18 11:18:38,DAY,THEFT/OTHER,OTHERS,1900 - 1999 BLOCK OF K STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16060145,396167.90,137186.59,4/13/2016 12:15:11 PM,4/13/2016 12:40:24 PM
2016-04-18 12:58:15,DAY,THEFT/OTHER,OTHERS,1700 - 1799 BLOCK OF PENNSYLVANIA AVENUE NW,2,207,2,2A,Cluster 5,010800 2,010800,Precinct 2,16060228,396479,136817,4/18/2016 11:31:39 AM,
2016-04-18 13:54:22,DAY,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF O STREET NW,2,206,2,2E,Cluster 4,000202 4,000202,Precinct 6,16060266,393843,137761,4/18/2016 12:45:54 PM,4/18/2016 1:54:20 PM
2016-04-18 14:02:21,DAY,THEFT F/AUTO,OTHERS,3200 - 3299 BLOCK OF ELLICOTT STREET NW,2,203,3,3F,Cluster 12,001301 3,001301,Precinct 138,16400695,394192,142824,4/6/2016 11:00:30 PM,4/7/2016 8:30:09 AM
2016-04-18 15:41:51,EVENING,THEFT/OTHER,OTHERS,5600 - 5699 BLOCK OF WESTERN AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,16060317,393130,144216,4/18/2016 8:55:09 AM,4/18/2016 3:41:47 PM
2016-04-18 15:43:31,EVENING,THEFT/OTHER,OTHERS,2800 - 2899 BLOCK OF NEW MEXICO AVENUE NW,2,204,3,3B,Cluster 14,000801 3,000801,Precinct 10,16400696,392884,139893,3/4/2016 11:30:48 PM,3/5/2016 9:00:24 AM
2016-04-18 16:01:23,EVENING,THEFT/OTHER,OTHERS,1800 - 1819 BLOCK OF 19TH STREET NW,2,208,2,2B,Cluster 6,004202 2,004202,Precinct 14,16060335,396233,138511,4/18/2016 2:00:03 PM,4/18/2016 3:00:03 PM
2016-04-18 16:18:53,EVENING,THEFT/OTHER,OTHERS,2701 - 2899 BLOCK OF CALVERT STREET NW,2,204,3,3C,Cluster 15,000400 2,000400,Precinct 26,16060352,395066,139486,4/17/2016 5:40:35 PM,4/18/2016 7:35:52 AM
2016-04-18 16:27:04,EVENING,THEFT F/AUTO,OTHERS,2900 - 2999 BLOCK OF OLIVE STREET NW,2,206,2,2E,Cluster 4,000100 4,000100,Precinct 5,16060334,394913,137581,4/18/2016 3:18:42 PM,4/18/2016 4:18:59 PM
2016-04-18 20:32:00,EVENING,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF 37TH STREET NW,2,206,2,2E,Cluster 4,000201 1,000201,Precinct 6,16060416,393787,137813,3/18/2016 12:10:43 PM,3/23/2016 4:47:37 PM
2016-04-18 22:45:15,EVENING,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 19TH STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16060610,396230,137427,4/18/2016 1:00:32 PM,4/18/2016 5:20:15 PM
2016-04-19 01:02:33,MIDNIGHT,ROBBERY,OTHERS,2100 - 2499 BLOCK OF K STREET NW,2,207,2,2A,Cluster 5,005500 3,005500,Precinct 2,16060624,395664.92,137186.89,4/18/2016 10:12:44 PM,4/19/2016 12:49:51 AM
2016-04-19 03:36:33,MIDNIGHT,THEFT F/AUTO,OTHERS,2900  - 2999 BLOCK OF LEGATION STREET NW,2,201,4,3G,Cluster 10,001402 1,001402,Precinct 52,16060726,394827,144016,4/19/2016 2:45:25 AM,4/19/2016 3:35:05 AM
2016-04-19 03:52:18,MIDNIGHT,THEFT/OTHER,OTHERS,2000 - 2099 BLOCK OF PENNSYLVANIA AVENUE NW,2,207,2,2A,Cluster 5,010800 1,010800,Precinct 2,16060707,396029,137018,4/19/2016 1:32:05 AM,4/19/2016 1:38:59 AM
2016-04-19 07:09:16,DAY,THEFT F/AUTO,OTHERS,3100 - 3199 BLOCK OF N STREET NW,2,206,2,2E,Cluster 4,000100 4,000100,Precinct 5,16060756,394611,137662,4/18/2016 10:00:35 PM,4/19/2016 6:45:06 AM
2016-04-19 09:11:20,DAY,THEFT/OTHER,OTHERS,3200 - 3265 BLOCK OF PROSPECT STREET NW,2,206,2,2E,Cluster 4,000202 3,000202,Precinct 6,16400700,394446,137573,4/2/2016 6:45:39 PM,4/4/2016 9:45:10 PM
2016-04-19 10:13:03,DAY,THEFT/OTHER,OTHERS,2000 - 2099 BLOCK OF L STREET NW,2,207,2,2A,Cluster 6,010700 1,010700,Precinct 4,16060849,396029,137321,4/19/2016 9:45:15 AM,4/19/2016 9:46:50 AM
2016-04-19 10:50:50,DAY,THEFT F/AUTO,OTHERS,5420 - 5499 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,16060800,393567,143855,4/18/2016 9:00:40 PM,4/19/2016 8:15:46 AM
2016-04-19 10:58:44,DAY,THEFT/OTHER,OTHERS,1224 - 1299 BLOCK OF WISCONSIN AVENUE NW,2,206,2,2E,Cluster 4,000202 3,000202,Precinct 6,16060871,394548,137621,4/19/2016 10:06:50 AM,4/19/2016 10:10:22 AM
2016-04-19 11:28:12,DAY,MOTOR VEHICLE THEFT,OTHERS,3043 - 3099 BLOCK OF WEST LANE KEYS NW,2,206,2,2E,Cluster 4,000100 3,000100,Precinct 5,16060879,394717,137989,4/19/2016 9:30:20 AM,4/19/2016 10:30:04 AM
2016-04-19 13:18:48,DAY,THEFT/OTHER,OTHERS,3100 - 3199 BLOCK OF P STREET NW,2,206,2,2E,Cluster 4,000100 3,000100,Precinct 5,16400739,394587,137936,4/5/2016 2:30:30 PM,4/5/2016 5:30:48 PM
2016-04-19 13:20:15,DAY,THEFT F/AUTO,OTHERS,1700 - 1779 BLOCK OF M STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16060944,396546,137533,4/19/2016 12:05:24 PM,4/19/2016 12:11:48 PM
2016-04-19 14:01:31,DAY,THEFT F/AUTO,OTHERS,1500 - 1599 BLOCK OF K STREET NW,2,207,2,2B,Cluster 6,010100 2,010100,Precinct 17,16060927,396915.49,137186.09,4/19/2016 12:10:47 PM,4/19/2016 1:09:30 PM
2016-04-19 16:10:51,EVENING,THEFT F/AUTO,OTHERS,2400 - 2499 BLOCK OF N STREET NW,2,207,2,2A,Cluster 5,005500 2,005500,Precinct 4,16061057,395460,137710,4/19/2016 3:40:09 PM,4/19/2016 4:10:49 PM
2016-04-19 16:19:58,EVENING,BURGLARY,OTHERS,1900 - 1923 BLOCK OF 18TH STREET NW,2,208,2,2B,Cluster 6,004202 2,004202,Precinct 14,16061013,396387,138674,4/19/2016 3:08:32 AM,4/19/2016 3:50:49 AM
2016-04-19 17:24:23,EVENING,THEFT/OTHER,OTHERS,1130 - 1199 BLOCK OF CONNECTICUT AVENUE NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16061065,396456,137483,4/17/2016 2:11:36 PM,4/17/2016 2:20:15 PM
2016-04-19 18:34:47,EVENING,THEFT F/AUTO,OTHERS,1600 - 1622 BLOCK OF 19TH STREET NW,2,208,2,2B,Cluster 6,004202 1,004202,Precinct 14,16061167,396232,138182,4/19/2016 2:30:40 PM,4/19/2016 5:45:35 PM
2016-04-19 19:03:01,EVENING,THEFT/OTHER,OTHERS,2200 - 2299 BLOCK OF I STREET NW,2,207,2,2A,Cluster 5,010800 1,010800,Precinct 2,16061163,395708,136984,4/19/2016 5:30:16 PM,
2016-04-19 19:19:29,EVENING,ROBBERY,KNIFE,4000 - 4099 BLOCK OF CHESAPEAKE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,16061188,393106,142539,4/19/2016 5:40:35 PM,4/19/2016 5:45:00 PM
2016-04-19 19:21:12,EVENING,ROBBERY,KNIFE,4200 - 4299 BLOCK OF BRANDYWINE STREET NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16061177,392812,142424,4/19/2016 6:00:53 PM,4/19/2016 6:03:07 PM
2016-04-19 19:41:44,EVENING,THEFT F/AUTO,OTHERS,5800 5999  BLOCK OF OREGON AVENUE NW,2,201,4,3G,Cluster 10,001500 1,001500,Precinct 52,16061212,395330,144529,4/18/2016 10:30:09 PM,4/19/2016 5:30:34 PM
2016-04-19 20:58:32,EVENING,THEFT/OTHER,OTHERS,3200 - 3275 BLOCK OF M STREET NW,2,206,2,2E,Cluster 4,000202 4,000202,Precinct 6,16060961,394449,137479,3/19/2016 6:25:45 PM,4/18/2016 8:18:43 PM
2016-04-19 21:14:14,EVENING,THEFT/OTHER,OTHERS,1700 - 1799 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16061239,396046,138387,4/19/2016 7:22:33 PM,4/19/2016 7:45:13 PM
2016-04-20 07:32:26,DAY,THEFT F/AUTO,OTHERS,1600 - 1699 BLOCK OF P STREET NW,2,208,2,2B,Cluster 6,005301 3,005301,Precinct 15,16060947,396746,137976,4/19/2016 12:45:58 PM,4/19/2016 1:06:42 PM
2016-04-20 10:26:13,DAY,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF THOMAS JEFFERSON STREET NW,2,206,2,2E,Cluster 4,000100 4,000100,Precinct 5,16400753,394784,137339,4/16/2016 11:45:19 AM,4/16/2016 12:20:27 PM
2016-04-20 10:39:36,DAY,THEFT/OTHER,OTHERS,2701 - 2899 BLOCK OF CALVERT STREET NW,2,204,3,3C,Cluster 15,000400 2,000400,Precinct 26,16061488,395066,139486,4/12/2016 10:55:44 PM,4/12/2016 10:59:00 PM
2016-04-20 11:16:25,DAY,THEFT/OTHER,OTHERS,2200 - 2299 BLOCK OF I STREET NW,2,207,2,2A,Cluster 5,010800 1,010800,Precinct 2,16061501,395708,136984,4/5/2016 9:00:11 AM,4/5/2016 8:00:07 PM
2016-04-20 12:02:03,DAY,THEFT/OTHER,OTHERS,2800 - 2899 BLOCK OF M STREET NW,2,206,2,2E,Cluster 4,000100 4,000100,Precinct 5,16061530,395007,137489,4/20/2016 11:32:22 AM,4/20/2016 12:02:02 PM
2016-04-20 14:41:30,DAY,THEFT/OTHER,OTHERS,2500 - 2880 BLOCK OF PORTER STREET NW,2,203,3,3C,Cluster 15,001302 2,001302,Precinct 34,16400743,395175,140861,3/25/2016 11:00:14 AM,3/25/2016 11:05:25 AM
2016-04-20 15:24:55,EVENING,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 15,000600 1,000600,Precinct 27,16400770,394828,141072,3/31/2016 9:00:53 PM,3/31/2016 9:15:08 PM
2016-04-20 15:26:55,EVENING,THEFT/OTHER,OTHERS,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16061645,396217,138008,4/20/2016 2:05:38 PM,4/20/2016 2:10:42 PM
2016-04-20 15:30:43,EVENING,THEFT F/AUTO,OTHERS,1- 1 BLOCK OF SCOTT CIRCLE NW,2,208,2,2B,Cluster 6,005301 3,005301,Precinct 16,16061641,396832,137733,4/20/2016 2:10:59 PM,4/20/2016 2:15:34 PM
2016-04-20 15:33:12,EVENING,THEFT/OTHER,OTHERS,2600 - 3199 BLOCK OF CHAIN BRIDGE ROAD NW,2,205,3,3D,Cluster 13,000902 1,000902,Precinct 8,16061643,391723,139960,4/3/2016 12:00:56 PM,4/20/2016 2:00:04 PM
2016-04-20 15:38:18,EVENING,THEFT/OTHER,OTHERS,2202 - 2299 BLOCK OF Q STREET NW,2,208,2,2D,Cluster 6,004100 3,004100,Precinct 14,16400771,395679,138141,4/12/2016 8:10:17 AM,4/12/2016 8:20:32 AM
2016-04-20 16:03:33,EVENING,THEFT/OTHER,OTHERS,4300 - 4399 BLOCK OF WARREN STREET NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,16061671,392631,141880,4/20/2016 2:52:58 PM,4/20/2016 2:59:45 PM
2016-04-20 19:24:42,EVENING,THEFT F/AUTO,OTHERS,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16061825,393039,142375,4/20/2016 6:25:54 PM,4/20/2016 6:40:52 PM
2016-04-20 20:36:02,EVENING,THEFT/OTHER,OTHERS,1200 - 1219 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,010700 2,010700,Precinct 17,16061662,396412,137579,4/18/2016 10:40:37 AM,4/20/2016 3:00:29 PM
2016-04-21 06:02:23,MIDNIGHT,ROBBERY,OTHERS,1400 - 1433 BLOCK OF K STREET NW,2,207,2,2F,Cluster 8,010100 1,010100,Precinct 129,16062055,397155.47,137185.86,4/21/2016 4:00:31 AM,4/21/2016 4:13:47 AM
2016-04-21 06:24:21,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,1400 - 1433 BLOCK OF K STREET NW,2,207,2,2F,Cluster 8,010100 1,010100,Precinct 129,16062062,397155.47,137185.86,4/21/2016 5:17:01 AM,
2016-04-21 07:17:35,DAY,THEFT/OTHER,OTHERS,1900 - 1999 BLOCK OF MASSACHUSETTS AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16061596,396138,138018,4/20/2016 9:30:28 AM,4/20/2016 11:00:39 AM
2016-04-21 09:05:38,DAY,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF P STREET NW,2,208,2,2F,Cluster 7,005201 3,005201,Precinct 16,16061604,397115,137977,4/20/2016 1:10:56 PM,4/20/2016 1:15:54 PM
2016-04-21 12:58:13,DAY,THEFT F/AUTO,OTHERS,2600 - 2699 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16400755,395317,139759,4/7/2016 2:00:39 PM,4/7/2016 6:00:56 PM
2016-04-21 13:42:09,DAY,THEFT/OTHER,OTHERS,3000 - 3049 BLOCK OF M STREET NW,2,206,2,2E,Cluster 4,000100 4,000100,Precinct 5,16062231,394824,137485,4/21/2016 12:46:40 PM,
2016-04-21 14:09:00,DAY,THEFT/OTHER,OTHERS,1800 - 1819 BLOCK OF 19TH STREET NW,2,208,2,2B,Cluster 6,004202 2,004202,Precinct 14,16400775,396233,138511,4/14/2016 7:50:51 PM,4/14/2016 7:51:14 PM
2016-04-21 14:43:32,DAY,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF 20TH STREET NW,2,208,2,2B,Cluster 6,005500 5,005500,Precinct 14,16400784,396106,137917,1/29/2016 9:00:31 PM,1/29/2016 9:20:44 PM
2016-04-21 15:45:11,EVENING,THEFT/OTHER,OTHERS,2605 - 2999 BLOCK OF NORMANSTONE LANE NW,2,204,3,3C,Cluster 15,000400 2,000400,Precinct 12,16400760,394895,139357,3/30/2016 1:00:33 AM,3/30/2016 12:00:00 PM
2016-04-21 16:45:54,EVENING,THEFT F/AUTO,OTHERS,1520 - 1599 BLOCK OF 16TH STREET NW,2,208,2,2B,Cluster 6,005301 2,005301,Precinct 15,16062363,396832,138099,4/21/2016 11:00:07 AM,4/21/2016 3:00:29 PM
2016-04-21 16:49:43,EVENING,THEFT F/AUTO,OTHERS,4300 - 4449 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,16062313,394396,142025,4/20/2016 6:10:07 PM,4/20/2016 7:50:25 PM
2016-04-21 17:06:53,EVENING,THEFT F/AUTO,OTHERS,3000 - 3379 BLOCK OF ORDWAY STREET NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,16062318,394500,140935,4/21/2016 2:00:18 PM,4/21/2016 3:00:49 PM
2016-04-21 17:34:21,EVENING,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF O STREET NW,2,206,2,2E,Cluster 4,000202 4,000202,Precinct 6,16062396,393843,137761,4/21/2016 1:00:21 PM,4/21/2016 4:00:13 PM
2016-04-21 21:17:29,EVENING,THEFT/OTHER,OTHERS,1200 - 1249 BLOCK OF 22ND STREET NW,2,208,2,2A,Cluster 5,005500 3,005500,Precinct 4,16062538,395766,137555,4/21/2016 1:00:21 PM,4/21/2016 7:00:21 PM
2016-04-22 00:00:00,MIDNIGHT,HOMICIDE,KNIFE,3900 - 4099 BLOCK OF TUNLAW ROAD NW,2,204,3,3B,Cluster 14,000702 1,000702,Precinct 11,16062748,393111,139779,4/22/2016 6:07:30 AM,4/22/2016 7:15:47 AM
2016-04-22 04:45:52,MIDNIGHT,THEFT F/AUTO,OTHERS,1400 - 1433 BLOCK OF K STREET NW,2,207,2,2F,Cluster 8,010100 1,010100,Precinct 129,16062716,397155.47,137185.86,4/22/2016 2:27:44 AM,4/22/2016 4:45:50 AM
2016-04-22 06:51:25,MIDNIGHT,THEFT/OTHER,OTHERS,1 - 7 BLOCK OF DUPONT CIRCLE NW,2,208,2,2B,Cluster 6,005500 5,005500,Precinct 14,16060958,396171,137945,4/19/2016 1:02:25 PM,4/19/2016 1:10:55 PM
2016-04-22 10:03:22,DAY,BURGLARY,OTHERS,1400 - 1499 BLOCK OF 21ST STREET NW,2,208,2,2B,Cluster 6,005500 4,005500,Precinct 14,16062791,395955,137916,4/21/2016 8:45:00 PM,4/22/2016 9:00:17 AM
2016-04-22 10:50:29,DAY,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF L STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16062821,396307,137321,4/19/2016 7:00:41 PM,4/20/2016 8:00:18 AM
2016-04-22 11:02:22,DAY,THEFT/OTHER,OTHERS,1316 - 1399 BLOCK OF 21ST STREET NW,2,208,2,2B,Cluster 6,005500 4,005500,Precinct 14,16400761,395955,137820,4/17/2016 4:00:01 PM,4/17/2016 5:35:11 PM
2016-04-22 11:10:04,DAY,THEFT/OTHER,OTHERS,2000 - 2099 BLOCK OF PENNSYLVANIA AVENUE NW,2,207,2,2A,Cluster 5,010800 1,010800,Precinct 2,16062820,396029,137018,4/22/2016 10:25:58 AM,4/22/2016 10:51:00 AM
2016-04-22 11:33:44,DAY,MOTOR VEHICLE THEFT,OTHERS,3300 - 3399 BLOCK OF 45TH STREET NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,16062833,392314,140685,4/21/2016 9:00:15 PM,4/22/2016 10:00:25 AM
2016-04-22 12:13:08,DAY,MOTOR VEHICLE THEFT,OTHERS,3400 - 3499 BLOCK OF GARRISON STREET NW,2,203,3,3F,Cluster 12,001301 2,001301,Precinct 138,16062856,394095,143068,4/22/2016 10:32:29 AM,
2016-04-22 13:30:37,DAY,THEFT F/AUTO,OTHERS,1224 - 1299 BLOCK OF 15TH STREET NW,2,208,2,2B,Cluster 6,005201 2,005201,Precinct 17,16400763,397001,137679,4/9/2016 11:50:16 AM,4/10/2016 11:55:26 AM
2016-04-22 13:36:15,DAY,THEFT/OTHER,OTHERS,5600 - 5699 BLOCK OF BROAD BRANCH ROAD NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,16062915,394088,144162,4/21/2016 1:00:36 PM,4/21/2016 8:00:06 PM
2016-04-22 16:58:23,EVENING,THEFT/OTHER,OTHERS,3200 - 3275 BLOCK OF M STREET NW,2,206,2,2E,Cluster 4,000202 4,000202,Precinct 6,16063013,394449,137479,4/22/2016 3:42:55 PM,4/22/2016 3:52:12 PM
2016-04-22 17:15:27,EVENING,THEFT F/AUTO,OTHERS,3000 - 3199 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,16063059,395188,140277,4/22/2016 2:00:23 PM,4/22/2016 4:00:16 PM
2016-04-22 17:23:20,EVENING,THEFT/OTHER,OTHERS,1518 - 1599 BLOCK OF 17TH STREET NW,2,208,2,2B,Cluster 6,005301 2,005301,Precinct 15,16063071,396661,138099,4/18/2016 8:00:01 AM,4/18/2016 7:30:13 PM
2016-04-22 17:58:16,EVENING,THEFT F/AUTO,OTHERS,1721 - 1799 BLOCK OF 19TH STREET NW,2,208,2,2B,Cluster 6,004202 2,004202,Precinct 14,16063098,396233,138429,4/22/2016 3:15:31 PM,4/22/2016 5:00:07 PM
2016-04-22 18:47:07,EVENING,THEFT F/AUTO,OTHERS,2731 - 2899 BLOCK OF DEVONSHIRE PLACE NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,16063128,394949,140320,4/22/2016 5:30:05 PM,4/22/2016 6:01:00 PM
2016-04-22 19:10:08,EVENING,THEFT/OTHER,OTHERS,3700 - 3741 BLOCK OF KANAWHA STREET NW,2,201,3,3G,Cluster 10,001402 3,001402,Precinct 50,16063158,393788,143603,4/19/2016 5:00:48 PM,4/22/2016 5:00:03 PM
2016-04-22 19:10:38,EVENING,THEFT F/AUTO,OTHERS,3400 - 3410 BLOCK OF GARFIELD STREET NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,16063086,394195,139962,4/22/2016 4:10:33 PM,4/22/2016 5:25:33 PM
2016-04-22 19:32:14,EVENING,THEFT F/AUTO,OTHERS,3400 - 3410 BLOCK OF GARFIELD STREET NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,16063114,394195,139962,4/22/2016 3:20:52 PM,4/22/2016 5:50:56 PM
