REPORT_DATE,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
2016-04-24 11:35:06,DAY,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16064146,398098,136808,4/24/2016 11:01:01 AM,4/24/2016 11:02:02 AM
2016-04-24 13:32:47,DAY,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF 4TH STREET SE,1,106,6,6D,Cluster 27,007200 2,007200,Precinct 131,16064191,399952,134206,4/24/2016 12:13:09 PM,4/24/2016 1:32:03 PM
2016-04-24 14:47:47,DAY,THEFT F/AUTO,OTHERS,600 - 699 BLOCK OF K STREET NW,1,102,6,6E,Cluster 8,004702 1,004702,Precinct 18,16064008,398186,137185,4/24/2016 2:59:57 AM,4/24/2016 5:02:37 AM
2016-04-24 15:29:03,EVENING,THEFT/OTHER,OTHERS,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,006500 1,006500,Precinct 89,16064247,400232,135255,4/24/2016 1:15:55 PM,4/24/2016 2:00:57 PM
2016-04-24 17:58:06,EVENING,ROBBERY,OTHERS,1201 - 1249 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,007100 2,007100,Precinct 91,16064321,400930,134891,4/24/2016 4:40:00 PM,4/24/2016 4:50:45 PM
2016-04-24 18:18:20,EVENING,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16064330,397835,136718,4/24/2016 11:30:42 AM,4/24/2016 5:05:58 PM
2016-04-24 19:40:03,EVENING,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16064344,398477,137319,4/24/2016 5:38:19 PM,4/24/2016 5:40:53 PM
2016-04-24 20:47:46,EVENING,THEFT F/AUTO,OTHERS,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,1,103,6,6C,,006202 1,006202,Precinct 130,16063901,399272,136594,4/23/2016 7:00:28 AM,4/23/2016 11:23:38 PM
2016-04-24 21:39:54,EVENING,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE,1,106,6,6D,Cluster 27,007200 2,007200,Precinct 131,16064419,399622,134352,4/24/2016 8:10:43 PM,4/24/2016 8:20:56 PM
2016-04-25 02:32:34,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,1100 - 1199 BLOCK OF 3RD STREET SE,1,106,6,6D,Cluster 27,007200 2,007200,Precinct 131,16064561,399823,134352,4/24/2016 6:00:09 PM,4/25/2016 1:30:24 AM
2016-04-25 04:47:57,MIDNIGHT,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF F STREET NW,1,102,2,2C,Cluster 8,005800 2,005800,Precinct 129,16064586,398185,136610,4/25/2016 4:30:10 AM,4/25/2016 4:45:41 AM
2016-04-25 08:49:13,DAY,THEFT/OTHER,OTHERS,50 - 53 BLOCK OF M STREET SE,1,106,6,6D,Cluster 27,007200 2,007200,Precinct 131,16064607,399385,134294,4/23/2016 5:30:38 PM,4/25/2016 8:49:09 AM
2016-04-25 11:37:04,DAY,THEFT/OTHER,OTHERS,200 - 299 BLOCK OF MASSACHUSETTS AVENUE NW,1,103,2,2C,Cluster 8,005900 1,005900,Precinct 143,16064692,398750,136855,4/23/2016 2:00:04 PM,4/25/2016 7:00:39 AM
2016-04-25 11:41:57,DAY,THEFT F/AUTO,OTHERS,200 - 249 BLOCK OF I STREET SE,1,106,6,6D,Cluster 27,007200 1,007200,Precinct 131,16064697,399719,134605,4/25/2016 10:57:33 AM,
2016-04-25 14:34:30,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16064782,399078,136928,4/25/2016 1:45:36 PM,
2016-04-25 17:20:56,EVENING,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16064859,398477,137319,1/29/2016 3:44:20 PM,4/23/2016 12:00:11 PM
2016-04-25 17:42:05,EVENING,THEFT F/AUTO,OTHERS,600 - 699 BLOCK OF 11TH STREET NE,1,104,6,6A,Cluster 25,008402 2,008402,Precinct 82,16084882,400734,136696,4/23/2016 7:00:21 AM,4/23/2016 8:00:04 AM
2016-04-25 18:06:41,EVENING,THEFT F/AUTO,OTHERS,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,1,103,6,6C,,006202 1,006202,Precinct 130,16064918,399272,136594,4/23/2016 2:00:08 PM,4/24/2016 6:00:35 PM
2016-04-25 18:33:42,EVENING,ROBBERY,OTHERS,800 - 999 BLOCK OF 11TH STREET SE,1,106,6,6B,Cluster 26,007000 2,007000,Precinct 90,16064922,400734,134556,4/25/2016 4:25:51 PM,4/25/2016 4:30:41 PM
2016-04-25 19:34:17,EVENING,THEFT F/AUTO,OTHERS,800 - 899 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16064827,398099,136943,4/25/2016 1:45:46 PM,4/25/2016 3:06:44 PM
2016-04-25 19:44:46,EVENING,THEFT F/AUTO,OTHERS,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,1,103,6,6C,,006202 1,006202,Precinct 130,16064995,399272,136594,4/25/2016 4:00:34 PM,4/25/2016 7:15:38 PM
2016-04-25 19:49:23,EVENING,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF F STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16064890,397700,136611,4/25/2016 4:40:04 PM,4/25/2016 4:45:16 PM
2016-04-25 20:00:46,EVENING,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16064863,398099,136943,4/25/2016 3:43:15 PM,4/25/2016 3:47:40 PM
2016-04-25 20:17:02,EVENING,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16064886,398099,136943,4/25/2016 4:35:06 PM,4/25/2016 4:45:19 PM
2016-04-25 20:23:05,EVENING,THEFT F/AUTO,OTHERS,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,1,103,6,6C,,006202 1,006202,Precinct 130,16060238,399272,136594,4/18/2016 9:30:47 AM,4/18/2016 11:35:04 AM
2016-04-25 21:35:06,EVENING,THEFT F/AUTO,OTHERS,700 - 999 BLOCK OF INDEPENDENCE AVENUE SW,1,105,6,6D,Cluster 9,010200 2,010200,Precinct 142,16064822,397921,135525,4/25/2016 9:00:07 AM,4/25/2016 2:33:00 PM
2016-04-25 22:54:05,EVENING,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16064938,397835,136718,4/25/2016 4:20:21 PM,4/25/2016 4:21:19 PM
2016-04-26 00:07:07,MIDNIGHT,THEFT F/AUTO,OTHERS,444 - 499 BLOCK OF K STREET NW,1,102,6,6E,Cluster 8,004702 1,004702,Precinct 1,16065150,398413,137185,4/25/2016 10:00:52 PM,4/25/2016 11:59:55 PM
2016-04-26 08:20:53,DAY,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF WALTER STREET SE,1,107,6,6B,Cluster 26,006700 2,006700,Precinct 88,16400778,400930,135440,4/17/2016 9:00:57 PM,4/18/2016 7:20:37 AM
2016-04-26 09:04:34,DAY,MOTOR VEHICLE THEFT,OTHERS,400 - 499 BLOCK OF I STREET NE,1,104,6,6C,Cluster 25,010600 2,010600,Precinct 83,16065266,399996,137052,4/25/2016 5:00:17 PM,4/26/2016 8:30:24 AM
2016-04-26 09:33:52,DAY,MOTOR VEHICLE THEFT,OTHERS,1500 - 1599 BLOCK OF SOUTH CAPITOL STREET,1,105,6,6D,Cluster 9,006400 2,006400,Precinct 127,16065273,399213,133731,4/16/2016 11:01:09 AM,4/26/2016 8:35:26 AM
2016-04-26 09:36:16,DAY,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16065272,398099,136943,4/26/2016 8:28:51 AM,4/26/2016 9:35:03 AM
2016-04-26 09:37:17,DAY,THEFT/OTHER,OTHERS,400 - 599 BLOCK OF N STREET SW,1,105,6,6D,Cluster 9,011000 2,011000,Precinct 127,16065258,398423,134091,2/17/2016 3:30:59 PM,4/26/2016 8:14:58 AM
2016-04-26 10:05:35,DAY,MOTOR VEHICLE THEFT,OTHERS,1500 - 1599 BLOCK OF SOUTH CAPITOL STREET,1,105,6,6D,Cluster 9,006400 2,006400,Precinct 127,16065274,399213,133731,4/18/2016 7:24:53 AM,4/26/2016 8:35:27 AM
2016-04-26 10:09:39,DAY,THEFT/OTHER,OTHERS,300 - 399 BLOCK OF 17TH STREET SE,1,108,6,6B,Cluster 26,006802 1,006802,Precinct 87,16400782,401668,135209,4/14/2016 5:00:10 PM,4/14/2016 10:00:31 PM
2016-04-26 10:29:42,DAY,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF EMERALD STREET NE,1,108,6,6A,Cluster 25,008001 2,008001,Precinct 81,16400793,401135,136541,4/20/2016 1:30:39 PM,4/20/2016 4:00:52 PM
2016-04-26 11:23:51,DAY,THEFT/OTHER,OTHERS,700 - 799 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16065326,398098,136808,4/25/2016 12:00:55 PM,4/25/2016 11:00:35 PM
2016-04-26 12:45:30,DAY,THEFT F/AUTO,OTHERS,600 - 699 BLOCK OF INDEPENDENCE AVENUE SW,1,105,6,6D,,010200 1,010200,Precinct 142,16400810,398185,135525,4/15/2016 4:00:26 PM,4/15/2016 5:05:39 PM
2016-04-26 12:55:06,DAY,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF MASSACHUSETTS AVENUE NW,1,101,2,2C,Cluster 8,010100 1,010100,Precinct 129,16065347,397829,137265,4/26/2016 10:57:29 AM,4/26/2016 12:07:57 PM
2016-04-26 13:31:34,DAY,ROBBERY,GUN,1300 - 1323 BLOCK OF C STREET NE,1,108,6,6A,Cluster 25,008002 2,008002,Precinct 86,16065382,401066,136192,4/26/2016 12:25:20 PM,4/26/2016 12:28:29 PM
2016-04-26 14:00:32,DAY,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF 1ST STREET SE,1,106,6,6D,Cluster 27,007200 1,007200,Precinct 131,16400785,399489,134459,4/17/2016 7:01:00 PM,4/17/2016 7:50:14 PM
2016-04-26 16:23:40,EVENING,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,1,103,6,6C,,006202 1,006202,Precinct 130,16065489,399272,136594,4/26/2016 11:55:27 AM,4/26/2016 12:50:56 PM
2016-04-26 18:53:50,EVENING,BURGLARY,OTHERS,900 - 999 BLOCK OF 13TH STREET NE,1,104,6,6A,Cluster 25,008410 1,008410,Precinct 82,16065600,401014,137086,4/26/2016 10:30:29 AM,4/26/2016 5:20:29 PM
2016-04-26 19:44:51,EVENING,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF EMERALD STREET NE,1,108,6,6A,Cluster 25,008001 2,008001,Precinct 81,16065645,401135,136541,4/26/2016 2:00:03 PM,4/26/2016 5:00:55 PM
2016-04-26 21:06:19,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16065702,397497,136718,4/26/2016 8:00:18 PM,4/26/2016 8:30:07 PM
2016-04-26 21:17:04,EVENING,THEFT/OTHER,OTHERS,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,006500 1,006500,Precinct 89,16065559,400232,135255,4/26/2016 4:22:33 PM,4/26/2016 4:30:47 PM
2016-04-26 21:20:26,EVENING,THEFT/OTHER,OTHERS,400 - 499 BLOCK OF NEW JERSEY AVENUE NW,1,103,6,6C,Cluster 8,005900 1,005900,Precinct 1,16065697,399029,136400,4/26/2016 5:45:02 PM,4/26/2016 9:20:22 PM
2016-04-26 21:32:18,EVENING,BURGLARY,OTHERS,500 - 599 BLOCK OF 8TH STREET NE,1,104,6,6C,Cluster 25,008302 1,008302,Precinct 84,16065680,400437,136541,4/25/2016 10:00:54 PM,4/26/2016 7:30:21 AM
2016-04-26 22:47:01,EVENING,THEFT F/AUTO,OTHERS,400 - 443 BLOCK OF K STREET NW,1,102,6,6E,Cluster 8,004702 1,004702,Precinct 1,16065753,398532,137185,4/8/2016 8:15:26 PM,4/8/2016 11:15:06 PM
2016-04-26 23:28:39,MIDNIGHT,ROBBERY,OTHERS,1000 - 1099 BLOCK OF F STREET NE,1,104,6,6A,Cluster 25,008402 2,008402,Precinct 82,16065755,400686,136609,4/26/2016 9:46:49 PM,4/26/2016 9:55:10 PM
2016-04-27 08:21:31,DAY,THEFT F/AUTO,OTHERS,400 - 499 BLOCK OF 8TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 143,16400795,398008,136402,4/17/2016 5:15:07 PM,4/18/2016 5:25:21 PM
2016-04-27 08:31:28,DAY,THEFT F/AUTO,OTHERS,1100 - 1199 BLOCK OF 5TH STREET SE,1,106,6,6D,Cluster 27,007200 2,007200,Precinct 131,16065901,400041,134352,4/27/2016 7:35:30 AM,4/27/2016 7:42:07 AM
2016-04-27 09:24:52,DAY,THEFT/OTHER,OTHERS,500 - 503 BLOCK OF 12TH STREET SE,1,107,6,6B,Cluster 26,006900 1,006900,Precinct 91,16065922,400846,134967,4/27/2016 8:05:52 AM,4/27/2016 8:07:44 AM
2016-04-27 09:29:20,DAY,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16400803,398477,137319,4/17/2016 1:00:55 PM,4/17/2016 1:10:10 PM
2016-04-27 10:10:19,DAY,MOTOR VEHICLE THEFT,OTHERS,1100 - 1199 BLOCK OF 3RD STREET SW,1,105,6,6D,Cluster 9,010200 2,010200,Precinct 128,16065938,398680,134351,4/25/2016 6:00:32 PM,4/27/2016 8:00:59 AM
2016-04-27 10:58:25,DAY,THEFT F/AUTO,OTHERS,1000 - 1099 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,007000 2,007000,Precinct 90,16065948,400686,135019,4/26/2016 5:00:35 PM,4/27/2016 9:00:19 AM
2016-04-27 11:10:38,DAY,THEFT/OTHER,OTHERS,700 - 899 BLOCK OF 3RD STREET SW,1,105,6,6D,Cluster 9,010500 2,010500,Precinct 128,16400814,398682,134716,4/22/2016 10:30:34 AM,4/22/2016 9:00:48 PM
2016-04-27 11:10:47,DAY,THEFT F/AUTO,OTHERS,300 - 399 BLOCK OF 12TH STREET SE,1,107,6,6B,Cluster 26,006900 1,006900,Precinct 91,16065965,400846,135214,4/26/2016 12:00:37 PM,4/27/2016 7:50:39 AM
2016-04-27 12:48:00,DAY,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF 4TH STREET SW,1,105,6,6D,Cluster 9,011000 2,011000,Precinct 127,16066048,398476,133854,4/27/2016 11:45:47 AM,4/27/2016 12:15:50 PM
2016-04-27 13:37:18,DAY,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF A STREET NE,1,108,6,6A,Cluster 26,008002 1,008002,Precinct 86,16400808,401337,135898,4/18/2016 11:25:26 AM,4/18/2016 7:00:08 PM
2016-04-27 13:54:50,DAY,THEFT F/AUTO,OTHERS,600 - 699 BLOCK OF K STREET NW,1,102,6,6E,Cluster 8,004702 1,004702,Precinct 18,16066024,398186,137185,4/27/2016 11:35:14 AM,4/27/2016 12:38:45 PM
2016-04-27 14:10:22,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF 5TH STREET SE,1,107,6,6B,Cluster 26,006600 1,006600,Precinct 89,16400828,400042,135711,4/24/2016 3:45:13 PM,4/24/2016 4:15:28 PM
2016-04-27 14:19:32,DAY,THEFT/OTHER,OTHERS,1736 - 1799 BLOCK OF POTOMAC AVENUE SE,1,108,6,6B,Cluster 26,006804 1,006804,Precinct 87,16400829,401807,135007,4/22/2016 11:00:31 AM,4/22/2016 3:30:41 PM
2016-04-27 14:29:58,DAY,THEFT F/AUTO,OTHERS,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,1,103,6,6C,,006202 1,006202,Precinct 130,16066060,399272,136594,4/27/2016 9:00:23 AM,4/27/2016 1:00:24 PM
2016-04-27 14:49:03,DAY,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16400830,398477,137319,4/17/2016 6:00:57 PM,4/25/2016 8:00:09 PM
2016-04-27 14:59:52,DAY,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF F STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16400831,397834,136610,4/14/2016 1:25:36 PM,4/14/2016 1:31:00 PM
2016-04-27 16:14:51,EVENING,THEFT F/AUTO,OTHERS,300 - 399 BLOCK OF 14TH STREET SW,1,105,2,2A,Cluster 9,006202 1,006202,Precinct 129,16066151,397227,135292,4/27/2016 12:50:23 PM,4/27/2016 2:30:41 PM
2016-04-27 16:20:08,EVENING,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16066127,399078,136928,4/27/2016 3:10:24 PM,4/27/2016 3:20:53 PM
2016-04-27 17:10:46,EVENING,THEFT/OTHER,OTHERS,1400 1499  BLOCK OF PENNSYLVANIA AVENUE SE,1,108,6,6B,Cluster 26,007100 2,007100,Precinct 91,16066185,401356,134668,4/27/2016 3:44:07 PM,4/27/2016 3:45:24 PM
2016-04-27 18:51:43,EVENING,THEFT/OTHER,OTHERS,1350 - 1399 BLOCK OF POTOMAC AVENUE SE,1,106,6,6B,Cluster 26,007100 2,007100,Precinct 91,16066263,401147,134664,3/31/2016 8:00:11 AM,4/26/2016 4:30:13 PM
2016-04-27 19:16:54,EVENING,THEFT F/AUTO,OTHERS,152 - 199 BLOCK OF CONSTITUTION AVENUE NW,1,103,2,2C,,006202 1,006202,Precinct 129,16066309,398836,136026,4/27/2016 2:00:53 PM,4/27/2016 6:00:56 PM
2016-04-27 20:19:45,EVENING,THEFT/OTHER,OTHERS,1200 - 1399 BLOCK OF DELAWARE AVENUE SW,1,105,6,6D,Cluster 9,011000 4,011000,Precinct 127,16066192,398747,134091,4/20/2016 3:54:59 PM,4/27/2016 4:59:03 PM
2016-04-27 20:36:54,EVENING,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF 8TH STREET SE,1,107,6,6B,Cluster 26,006600 1,006600,Precinct 89,16066340,400436,135710,4/27/2016 6:31:23 PM,4/27/2016 8:23:04 PM
2016-04-27 20:49:16,EVENING,THEFT F/AUTO,OTHERS,400 - 499 BLOCK OF E STREET NE,1,104,6,6C,Cluster 25,008301 2,008301,Precinct 84,16066362,399996,136474,4/27/2016 8:15:56 PM,4/27/2016 8:30:14 PM
2016-04-27 22:54:28,EVENING,MOTOR VEHICLE THEFT,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16165877,399078,136928,2/5/2016 11:12:07 PM,4/26/2016 6:30:25 AM
2016-04-28 00:06:25,MIDNIGHT,THEFT/OTHER,OTHERS,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,1,102,2,2C,Cluster 8,005900 1,005900,Precinct 143,16066440,398508,136963,4/27/2016 11:04:26 PM,4/27/2016 11:06:55 PM
2016-04-28 08:08:03,DAY,THEFT/OTHER,OTHERS,700 - 899 BLOCK OF PENNSYLVANIA AVENUE NW,1,102,2,2C,,006202 1,006202,Precinct 129,16400796,398009,136194,4/19/2016 5:30:35 PM,4/19/2016 7:30:52 PM
2016-04-28 09:07:28,DAY,BURGLARY,OTHERS,600 - 799 BLOCK OF 11TH STREET SE,1,106,6,6B,Cluster 26,007000 2,007000,Precinct 90,16066554,400734,134715,4/26/2016 3:00:44 PM,4/28/2016 8:00:17 AM
2016-04-28 09:47:56,DAY,THEFT F/AUTO,OTHERS,300 - 399 BLOCK OF WATER STREET SE,1,106,6,6D,Cluster 27,007200 2,007200,Precinct 131,16066574,399887,133994,4/27/2016 8:00:46 PM,4/28/2016 9:00:49 AM
2016-04-28 12:10:47,DAY,THEFT/OTHER,OTHERS,400 499  BLOCK OF 7TH STREET SE,1,107,6,6B,Cluster 26,007000 1,007000,Precinct 90,16400843,400331,135045,4/25/2016 10:20:30 PM,4/26/2016 8:20:49 AM
2016-04-28 13:10:51,DAY,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16400845,398477,137319,4/1/2016 2:40:44 PM,4/25/2016 2:40:55 PM
2016-04-28 14:49:13,DAY,THEFT F/AUTO,OTHERS,600 - 699 BLOCK OF E STREET NE,1,104,6,6C,Cluster 25,008302 1,008302,Precinct 84,16066711,400233,136474,4/26/2016 10:00:30 PM,4/27/2016 10:00:07 AM
2016-04-28 15:21:47,EVENING,THEFT/OTHER,OTHERS,400 - 499 BLOCK OF 8TH STREET SE,1,107,6,6B,Cluster 26,007000 2,007000,Precinct 90,16066722,400436,135043,4/28/2016 2:49:11 PM,4/28/2016 3:20:11 PM
2016-04-28 15:26:48,EVENING,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF 9TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16400849,397920,136943,4/11/2016 12:30:37 PM,4/11/2016 12:45:58 PM
2016-04-28 15:51:10,EVENING,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF NEW YORK AVENUE NW,1,101,2,2C,Cluster 8,010100 1,010100,Precinct 129,16066749,397497,136959,4/28/2016 10:00:16 AM,4/28/2016 2:30:10 PM
2016-04-28 17:52:42,EVENING,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF 9TH STREET NE,1,104,6,6A,Cluster 25,008410 1,008410,Precinct 83,16066739,400541,137118,4/27/2016 2:15:25 PM,4/27/2016 2:16:04 PM
2016-04-28 18:02:25,EVENING,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF 9TH STREET NE,1,104,6,6A,Cluster 25,008410 1,008410,Precinct 83,16066745,400541,137118,4/27/2016 2:15:01 PM,4/27/2016 2:16:57 PM
2016-04-28 18:34:23,EVENING,THEFT/OTHER,OTHERS,417 - 499 BLOCK OF 6TH STREET NE,1,104,6,6C,Cluster 25,008301 2,008301,Precinct 84,16066858,400134,136437,4/18/2016 9:00:32 PM,4/20/2016 5:00:17 PM
2016-04-28 18:50:10,EVENING,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF MARYLAND AVENUE NE,1,107,6,6A,Cluster 25,008100 1,008100,Precinct 85,16066871,400489,136425,4/24/2016 2:00:17 PM,4/24/2016 5:30:47 PM
2016-04-28 19:07:41,EVENING,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 9TH STREET NE,1,104,6,6A,Cluster 25,010600 1,010600,Precinct 83,16066874,400541,137349,4/28/2016 12:05:05 PM,4/28/2016 12:31:05 PM
2016-04-28 19:51:47,EVENING,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF 13TH STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16066898,397430,136664,4/28/2016 7:00:40 PM,4/28/2016 7:08:35 PM
2016-04-28 20:00:13,EVENING,THEFT/OTHER,OTHERS,1500 - 1599 BLOCK OF INDEPENDENCE AVENUE SE,1,108,6,6B,Cluster 26,006801 2,006801,Precinct 87,16066865,401480,135528,4/22/2016 7:17:40 PM,4/22/2016 7:18:28 PM
2016-04-28 21:22:33,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16066949,397497,136718,4/28/2016 7:40:46 PM,4/28/2016 7:45:28 PM
2016-04-28 21:57:27,EVENING,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF F STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16066961,397834,136610,4/28/2016 6:00:54 PM,4/28/2016 7:45:19 PM
2016-04-28 21:59:39,EVENING,THEFT F/AUTO,OTHERS,200 - 299 BLOCK OF 14TH PLACE NE,1,108,6,6A,Cluster 25,008002 2,008002,Precinct 86,16066973,401338,136110,4/27/2016 11:15:07 PM,4/28/2016 11:30:33 AM
2016-04-28 22:27:30,EVENING,ROBBERY,OTHERS,900 - 999 BLOCK OF WESLEY PLACE SW,1,105,6,6D,Cluster 9,010200 2,010200,Precinct 128,16066969,398591,134557,4/28/2016 6:46:06 PM,4/28/2016 7:15:42 PM
2016-04-28 22:45:03,EVENING,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF H STREET NE,1,104,6,6C,Cluster 25,008302 1,008302,Precinct 83,16066975,400233,136927,4/28/2016 8:43:38 PM,4/28/2016 8:44:31 PM
2016-04-28 23:57:19,MIDNIGHT,THEFT F/AUTO,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16067012,398477,137319,4/28/2016 7:45:52 PM,4/28/2016 10:30:10 PM
2016-04-29 00:47:37,MIDNIGHT,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16067037,398099,136943,4/28/2016 11:15:00 PM,4/28/2016 11:30:03 PM
2016-04-29 00:49:49,MIDNIGHT,ROBBERY,OTHERS,600 - 699 BLOCK OF H STREET NW,1,102,2,2C,Cluster 8,005800 2,005800,Precinct 129,16067015,398185,136884,4/28/2016 10:46:58 PM,4/29/2016 12:10:42 AM
2016-04-29 05:33:48,MIDNIGHT,ROBBERY,GUN,1 - 69 BLOCK OF I STREET SE,1,106,6,6D,Cluster 27,007200 1,007200,Precinct 131,16067090,399283,134605,4/29/2016 3:13:34 AM,4/29/2016 3:17:19 AM
2016-04-29 06:27:56,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,700 - 799 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16067091,398098,136808,4/29/2016 2:45:58 AM,4/29/2016 3:00:31 AM
2016-04-29 10:25:53,DAY,THEFT F/AUTO,OTHERS,810 899  BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16067178,398596,136988,4/29/2016 9:21:03 AM,4/29/2016 10:24:52 AM
2016-04-29 10:34:35,DAY,THEFT/OTHER,OTHERS,500 - 721 BLOCK OF 2ND STREET NW,1,103,6,6C,Cluster 8,005900 1,005900,Precinct 1,16067188,398815,136650,4/27/2016 6:15:56 PM,4/27/2016 6:40:17 PM
2016-04-29 10:42:20,DAY,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16400852,398477,137319,4/1/2016 11:45:14 AM,4/26/2016 11:45:27 AM
2016-04-29 11:16:07,DAY,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF 6TH STREET NE,1,104,6,6C,Cluster 25,010600 2,010600,Precinct 83,16400853,400134,137118,4/6/2016 2:30:01 PM,4/12/2016 12:30:12 PM
